tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round
2013-W-PM-ESP-01A-2013,Madrid,Clay,64,PM,2013-05-06T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,11115,201709,,Q,Yulia Putintseva,R,,KAZ,,89,734,7-6(5) 6-1,3,R64
2013-W-PM-ESP-01A-2013,Madrid,Clay,64,PM,2013-05-06T00:00:00.000,057,200033,1,,Serena Williams,R,175,USA,,1,11115,201286,,WC,Anabel Medina Garrigues,R,169,ESP,,63,940,6-3 0-6 7-5,3,QF
2013-W-PR-ITA-01A-2013,Rome Italian Open,Clay,56,P,2013-05-13T00:00:00.000,025,200033,1,,Serena Williams,R,175,USA,,1,11115,201573,,,Laura Robson,L,180,GBR,,39,1425,6-2 6-2,3,R32
2013-W-PR-ITA-01A-2013,Rome Italian Open,Clay,56,P,2013-05-13T00:00:00.000,053,200033,1,,Serena Williams,R,175,USA,,1,11115,201594,,Q,Simona Halep,R,168,ROU,,64,935,6-3 6-0,3,SF
2013-W-PR-ITA-01A-2013,Rome Italian Open,Clay,56,P,2013-05-13T00:00:00.000,041,200033,1,,Serena Williams,R,175,USA,,1,11115,201495,14,,Dominika Cibulkova,R,161,SVK,,16,2690,6-0 6-1,3,R16
2013-W-PR-ITA-01A-2013,Rome Italian Open,Clay,56,P,2013-05-13T00:00:00.000,055,200033,1,,Serena Williams,R,175,USA,,1,11115,201458,3,,Victoria Azarenka,R,180,BLR,,3,8510,6-1 6-3,3,F
2013-W-PR-ITA-01A-2013,Rome Italian Open,Clay,56,P,2013-05-13T00:00:00.000,049,200033,1,,Serena Williams,R,175,USA,,1,11115,201521,,,Carla Suarez Navarro,R,162,ESP,,22,1805,6-2 6-0,3,QF
2013-W-SL-FRA-01A-2013,French Open,Clay,128,G,2013-05-27T00:00:00.000,097,200033,1,,Serena Williams,R,175,USA,,1,11620,201514,26,,Sorana Cirstea,R,176,ROU,,30,1595,6-0 6-2,3,R32
2013-W-SL-FRA-01A-2013,French Open,Clay,128,G,2013-05-27T00:00:00.000,065,200033,1,,Serena Williams,R,175,USA,,1,11620,201614,,WC,Caroline Garcia,R,,FRA,,114,586,6-1 6-2,3,R64
2013-W-SL-FRA-01A-2013,French Open,Clay,128,G,2013-05-27T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,11620,201588,,,Anna Tatishvili,R,171,GEO,,74,847,6-0 6-1,3,R128
2013-W-SL-FRA-01A-2013,French Open,Clay,128,G,2013-05-27T00:00:00.000,121,200033,1,,Serena Williams,R,175,USA,,1,11620,201320,,,Svetlana Kuznetsova,R,174,RUS,,39,1442,6-1 3-6 6-3,3,QF
2013-W-SL-FRA-01A-2013,French Open,Clay,128,G,2013-05-27T00:00:00.000,127,200033,1,,Serena Williams,R,175,USA,,1,11620,201345,2,,Maria Sharapova,R,,RUS,,2,10015,6-4 6-4,3,F
2013-W-SL-FRA-01A-2013,French Open,Clay,128,G,2013-05-27T00:00:00.000,125,200033,1,,Serena Williams,R,175,USA,,1,11620,201506,5,,Sara Errani,R,164,ITA,,5,5835,6-0 6-1,3,SF
2013-W-SL-FRA-01A-2013,French Open,Clay,128,G,2013-05-27T00:00:00.000,113,200033,1,,Serena Williams,R,175,USA,,1,11620,201311,15,,Roberta Vinci,R,163,ITA,,15,2785,6-1 6-3,3,R16
2013-W-SL-GBR-01A-2013,Wimbledon,Grass,128,G,2013-06-24T00:00:00.000,097,200033,1,,Serena Williams,R,175,USA,,1,13615,200617,,,Kimiko Date Krumm,R,163,JPN,,84,789,6-2 6-0,3,R32
2013-W-SL-GBR-01A-2013,Wimbledon,Grass,128,G,2013-06-24T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,13615,201605,,,Mandy Minella,R,,LUX,,92,738,6-1 6-3,3,R128
2013-W-SL-GBR-01A-2013,Wimbledon,Grass,128,G,2013-06-24T00:00:00.000,065,200033,1,,Serena Williams,R,175,USA,,1,13615,201614,,Q,Caroline Garcia,R,,FRA,,100,651,6-3 6-2,3,R64
2013-W-SL-GBR-01A-2013,Wimbledon,Grass,128,G,2013-06-24T00:00:00.000,113,201513,23,,Sabine Lisicki,R,178,GER,,24,1750,200033,1,,Serena Williams,R,175,USA,,1,13615,6-2 1-6 6-4,3,R16
2013-W-INT-SWE-01A-2013,Bastad,Clay,32,I,2013-07-15T00:00:00.000,031,200033,1,,Serena Williams,R,175,USA,,1,11650,201596,8,,Johanna Larsson,R,174,SWE,,76,855,6-4 6-1,3,F
2013-W-INT-SWE-01A-2013,Bastad,Clay,32,I,2013-07-15T00:00:00.000,025,200033,1,,Serena Williams,R,175,USA,,1,11650,201452,5,,Lourdes Dominguez Lino,R,163,ESP,,54,1085,6-1 6-1,3,QF
2013-W-INT-SWE-01A-2013,Bastad,Clay,32,I,2013-07-15T00:00:00.000,017,200033,1,,Serena Williams,R,175,USA,,1,11650,201588,,,Anna Tatishvili,R,171,GEO,,104,649,6-2 6-3,3,R16
2013-W-INT-SWE-01A-2013,Bastad,Clay,32,I,2013-07-15T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,11650,201402,,,Sesil Karatantcheva,R,171,KAZ,,131,504,6-1 6-2,3,R32
2013-W-INT-SWE-01A-2013,Bastad,Clay,32,I,2013-07-15T00:00:00.000,029,200033,1,,Serena Williams,R,175,USA,,1,11650,201344,3,,Klara Koukalova,R,166,CZE,,37,1400,6-0 6-4,3,SF
2013-W-PR-CAN-01A-2013,Canadian Open,Hard,56,P,2013-08-05T00:00:00.000,049,200033,1,,Serena Williams,R,175,USA,,1,11245,201517,,,Magdalena Rybarikova,R,180,SVK,,42,1285,6-1 6-1,3,QF
2013-W-PR-CAN-01A-2013,Canadian Open,Hard,56,P,2013-08-05T00:00:00.000,053,200033,1,,Serena Williams,R,175,USA,,1,11245,201474,3,,Agnieszka Radwanska,R,170,POL,,4,6165,7-6(3) 6-4,3,SF
2013-W-PR-CAN-01A-2013,Canadian Open,Hard,56,P,2013-08-05T00:00:00.000,055,200033,1,,Serena Williams,R,175,USA,,1,11245,201514,,,Sorana Cirstea,R,176,ROU,,27,1710,6-2 6-0,3,F
2013-W-PR-CAN-01A-2013,Canadian Open,Hard,56,P,2013-08-05T00:00:00.000,041,200033,1,,Serena Williams,R,175,USA,,1,11245,201465,13,,Kirsten Flipkens,R,165,BEL,,13,2886,6-0 6-3,3,R16
2013-W-PR-CAN-01A-2013,Canadian Open,Hard,56,P,2013-08-05T00:00:00.000,025,200033,1,,Serena Williams,R,175,USA,,1,11245,201212,,,Francesca Schiavone,R,166,ITA,,57,1075,6-3 6-2,3,R32
2013-W-PR-USA-03A-2013,Cincinnati,Hard,56,P,2013-08-12T00:00:00.000,025,200033,1,,Serena Williams,R,175,USA,,1,11920,202446,,Q,Eugenie Bouchard,R,,CAN,,62,972,4-6 6-2 6-2,3,R32
2013-W-PR-USA-03A-2013,Cincinnati,Hard,56,P,2013-08-12T00:00:00.000,055,201458,2,,Victoria Azarenka,R,180,BLR,,2,8805,200033,1,,Serena Williams,R,175,USA,,1,11920,2-6 6-2 7-6(6),3,F
2013-W-PR-USA-03A-2013,Cincinnati,Hard,56,P,2013-08-12T00:00:00.000,049,200033,1,,Serena Williams,R,175,USA,,1,11920,201594,,,Simona Halep,R,168,ROU,,25,1845,6-0 6-4,3,QF
2013-W-PR-USA-03A-2013,Cincinnati,Hard,56,P,2013-08-12T00:00:00.000,053,200033,1,,Serena Williams,R,175,USA,,1,11920,201419,5,,Na Li,R,172,CHN,,5,5330,7-5 7-5,3,SF
2013-W-PR-USA-03A-2013,Cincinnati,Hard,56,P,2013-08-12T00:00:00.000,041,200033,1,,Serena Williams,R,175,USA,,1,11920,201621,,,Mona Barthel,R,185,GER,,32,1525,6-4 6-1,3,R16
2013-W-SL-USA-01A-2013,US Open,Hard,128,G,2013-08-26T00:00:00.000,125,200033,1,,Serena Williams,R,175,USA,,1,12260,201419,5,,Na Li,R,172,CHN,,6,4825,6-0 6-3,3,SF
2013-W-SL-USA-01A-2013,US Open,Hard,128,G,2013-08-26T00:00:00.000,121,200033,1,,Serena Williams,R,175,USA,,1,12260,201521,18,,Carla Suarez Navarro,R,162,ESP,,20,2375,6-0 6-0,3,QF
2013-W-SL-USA-01A-2013,US Open,Hard,128,G,2013-08-26T00:00:00.000,127,200033,1,,Serena Williams,R,175,USA,,1,12260,201458,2,,Victoria Azarenka,R,180,BLR,,2,9505,7-5 6-7(6) 6-1,3,F
2013-W-SL-USA-01A-2013,US Open,Hard,128,G,2013-08-26T00:00:00.000,097,200033,1,,Serena Williams,R,175,USA,,1,12260,201468,,,Yaroslava Shvedova,R,180,KAZ,,78,790,6-3 6-1,3,R32
2013-W-SL-USA-01A-2013,US Open,Hard,128,G,2013-08-26T00:00:00.000,065,200033,1,,Serena Williams,R,175,USA,,1,12260,201448,,,Galina Voskoboeva,R,183,KAZ,,77,806,6-3 6-0,3,R64
2013-W-SL-USA-01A-2013,US Open,Hard,128,G,2013-08-26T00:00:00.000,113,200033,1,,Serena Williams,R,175,USA,,1,12260,201585,15,,Sloane Stephens,R,170,USA,,16,2925,6-4 6-1,3,R16
2013-W-SL-USA-01A-2013,US Open,Hard,128,G,2013-08-26T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,12260,201212,,,Francesca Schiavone,R,166,ITA,,54,1115,6-0 6-1,3,R128
2013-W-PM-CHN-01A-2013,Beijing,Hard,60,PM,2013-09-30T00:00:00.000,053,200033,1,,Serena Williams,R,175,USA,,1,12260,201496,6,,Caroline Wozniacki,R,177,DEN,,8,3735,6-1 6-4,3,QF
2013-W-PM-CHN-01A-2013,Beijing,Hard,60,PM,2013-09-30T00:00:00.000,029,200033,1,,Serena Williams,R,175,USA,,1,12260,201212,,WC,Francesca Schiavone,R,166,ITA,,50,1175,6-4 7-5,3,R32
2013-W-PM-CHN-01A-2013,Beijing,Hard,60,PM,2013-09-30T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,12260,201455,,,Elena Vesnina,R,176,RUS,,24,2125,6-4 6-2,3,R64
2013-W-PM-CHN-01A-2013,Beijing,Hard,60,PM,2013-09-30T00:00:00.000,045,200033,1,,Serena Williams,R,175,USA,,1,12260,201373,,,Maria Kirilenko,R,173,RUS,,18,2620,7-5 7-5,3,R16
2013-W-PM-CHN-01A-2013,Beijing,Hard,60,PM,2013-09-30T00:00:00.000,057,200033,1,,Serena Williams,R,175,USA,,1,12260,201474,3,,Agnieszka Radwanska,R,170,POL,,4,5995,6-2 6-2,3,SF
2013-W-PM-CHN-01A-2013,Beijing,Hard,60,PM,2013-09-30T00:00:00.000,059,200033,1,,Serena Williams,R,175,USA,,1,12260,201347,8,,Jelena Jankovic,R,177,SRB,,11,3300,6-2 6-2,3,F
2013-W-WT-TUR-01A-2013,WTA Championships,Hard,4,W,2013-10-21T00:00:00.000,001,200033,,,Serena Williams,R,175,USA,,1,12040,201347,,,Jelena Jankovic,R,177,SRB,,8,3860,6-4 2-6 6-4,3,SF
2013-W-WT-TUR-01A-2013,WTA Championships,Hard,4,W,2013-10-21T00:00:00.000,297,200033,1,,Serena Williams,R,175,USA,,1,12040,201474,3,,Agnieszka Radwanska,R,170,POL,,4,5890,6-2 6-4,3,RR
2013-W-WT-TUR-01A-2013,WTA Championships,Hard,4,W,2013-10-21T00:00:00.000,003,200033,,,Serena Williams,R,175,USA,,1,12040,201419,,,Na Li,R,172,CHN,,5,5120,2-6 6-3 6-0,3,F
2013-W-WT-TUR-01A-2013,WTA Championships,Hard,4,W,2013-10-21T00:00:00.000,296,200033,1,,Serena Williams,R,175,USA,,1,12040,201520,5,,Petra Kvitova,L,183,CZE,,6,4370,6-2 6-3,3,RR
2013-W-WT-TUR-01A-2013,WTA Championships,Hard,4,W,2013-10-21T00:00:00.000,295,200033,1,,Serena Williams,R,175,USA,,1,12040,201493,8,,Angelique Kerber,L,173,GER,,9,3715,6-3 6-1,3,RR
2014-W-PR-AUS-01A-2014,Brisbane International,Hard,30,P,2013-12-30T00:00:00.000,029,200033,1,,Serena Williams,R,175,USA,,1,13260,201458,,,Victoria Azarenka,R,180,BLR,,2,8046,6-4 7-5,3,F
2014-W-PR-AUS-01A-2014,Brisbane International,Hard,30,P,2013-12-30T00:00:00.000,023,200033,1,,Serena Williams,R,175,USA,,1,13260,201495,,,Dominika Cibulkova,R,161,SVK,,23,2076,6-3 6-3,3,QF
2014-W-PR-AUS-01A-2014,Brisbane International,Hard,30,P,2013-12-30T00:00:00.000,015,200033,1,,Serena Williams,R,175,USA,,1,13260,201492,,,Andrea Petkovic,R,180,GER,,43,1217,6-4 6-4,3,R16
2014-W-PR-AUS-01A-2014,Brisbane International,Hard,30,P,2013-12-30T00:00:00.000,027,200033,1,,Serena Williams,R,175,USA,,1,13260,201345,3,,Maria Sharapova,R,,RUS,,4,5891,6-2 7-6(7),3,SF
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,2014-01-13T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,13260,202458,,WC,Ashleigh Barty,R,,AUS,,155,412,6-2 6-1,3,R128
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,2014-01-13T00:00:00.000,113,201421,14,,Ana Ivanovic,R,183,SRB,,14,3010,200033,1,,Serena Williams,R,175,USA,,1,13260,4-6 6-3 6-3,3,R16
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,2014-01-13T00:00:00.000,097,200033,1,,Serena Williams,R,175,USA,,1,13260,201290,31,,Daniela Hantuchova,R,181,SVK,,33,1475,6-3 6-3,3,R32
2014-W-SL-AUS-01A-2014,Australian Open,Hard,128,G,2014-01-13T00:00:00.000,065,200033,1,,Serena Williams,R,175,USA,,1,13260,201570,,,Vesna Dolonc,R,170,SRB,,104,627,6-1 6-2,3,R64
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,2014-02-17T00:00:00.000,013,200033,1,WC,Serena Williams,R,175,USA,,1,12380,201505,,,Ekaterina Makarova,L,178,RUS,,24,2011,7-6(8) 6-0,3,R16
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,2014-02-17T00:00:00.000,025,201427,,,Alize Cornet,R,173,FRA,,26,1985,200033,1,WC,Serena Williams,R,175,USA,,1,12380,6-4 6-4,3,SF
2014-W-PR-UAE-01A-2014,Dubai Open,Hard,28,P,2014-02-17T00:00:00.000,021,200033,1,WC,Serena Williams,R,175,USA,,1,12380,201347,,,Jelena Jankovic,R,177,SRB,,7,4535,6-2 6-2,3,QF
2014-W-PM-USA-02A-2014,Miami,Hard,96,PM,2014-03-17T00:00:00.000,033,200033,1,,Serena Williams,R,175,USA,,1,12660,201468,,,Yaroslava Shvedova,R,180,KAZ,,59,970,7-6(7) 6-2,3,R64
2014-W-PM-USA-02A-2014,Miami,Hard,96,PM,2014-03-17T00:00:00.000,095,200033,1,,Serena Williams,R,175,USA,,1,12660,201419,2,,Na Li,R,172,CHN,,2,7185,7-5 6-1,3,F
2014-W-PM-USA-02A-2014,Miami,Hard,96,PM,2014-03-17T00:00:00.000,081,200033,1,,Serena Williams,R,175,USA,,1,12660,201535,,Q,Coco Vandeweghe,R,185,USA,,104,605,6-3 6-1,3,R16
2014-W-PM-USA-02A-2014,Miami,Hard,96,PM,2014-03-17T00:00:00.000,089,200033,1,,Serena Williams,R,175,USA,,1,12660,201493,5,,Angelique Kerber,L,173,GER,,9,4050,6-2 6-2,3,QF
2014-W-PM-USA-02A-2014,Miami,Hard,96,PM,2014-03-17T00:00:00.000,065,200033,1,,Serena Williams,R,175,USA,,1,12660,201614,,,Caroline Garcia,R,,FRA,,74,808,6-4 4-6 6-4,3,R32
2014-W-PM-USA-02A-2014,Miami,Hard,96,PM,2014-03-17T00:00:00.000,093,200033,1,,Serena Williams,R,175,USA,,1,12660,201345,4,,Maria Sharapova,R,,RUS,,7,4271,6-4 6-3,3,SF
2014-W-PR-USA-01A-2014,Charleston,Clay,56,P,2014-03-31T00:00:00.000,025,202450,,,Jana Cepelova,R,168,SVK,,78,781,200033,1,,Serena Williams,R,175,USA,,1,12660,6-4 6-4,3,R32
2014-W-PM-ESP-01A-2014,Madrid,Clay,64,PM,2014-05-05T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,12375,202505,,Q,Belinda Bencic,R,,SUI,,98,651,6-2 6-1,3,R64
2014-W-PM-ESP-01A-2014,Madrid,Clay,64,PM,2014-05-05T00:00:00.000,057,201520,5,,Petra Kvitova,L,183,CZE,,6,4295,200033,1,,Serena Williams,R,175,USA,,1,12375,DEF,3,QF
2014-W-PM-ESP-01A-2014,Madrid,Clay,64,PM,2014-05-05T00:00:00.000,049,200033,1,,Serena Williams,R,175,USA,,1,12375,201521,14,,Carla Suarez Navarro,R,162,ESP,,15,2700,6-2 6-3,3,R16
2014-W-PM-ESP-01A-2014,Madrid,Clay,64,PM,2014-05-05T00:00:00.000,033,200033,1,,Serena Williams,R,175,USA,,1,12375,201397,,,Shuai Peng,R,173,CHN,,42,1265,6-2 6-3,3,R32
2014-W-PR-ITA-01A-2014,Rome Italian Open,Clay,56,P,2014-05-12T00:00:00.000,053,200033,1,,Serena Williams,R,175,USA,,1,11590,201421,11,,Ana Ivanovic,R,183,SRB,,13,3230,6-1 3-6 6-1,3,SF
2014-W-PR-ITA-01A-2014,Rome Italian Open,Clay,56,P,2014-05-12T00:00:00.000,041,200033,1,,Serena Williams,R,175,USA,,1,11590,201478,,,Varvara Lepchenko,L,180,USA,,49,1077,6-1 6-2,3,R16
2014-W-PR-ITA-01A-2014,Rome Italian Open,Clay,56,P,2014-05-12T00:00:00.000,049,200033,1,,Serena Williams,R,175,USA,,1,11590,201533,,,Shuai Zhang,R,,CHN,,43,1263,6-1 6-3,3,QF
2014-W-PR-ITA-01A-2014,Rome Italian Open,Clay,56,P,2014-05-12T00:00:00.000,055,200033,1,,Serena Williams,R,175,USA,,1,11590,201506,10,,Sara Errani,R,164,ITA,,11,3400,6-3 6-0,3,F
2014-W-PR-ITA-01A-2014,Rome Italian Open,Clay,56,P,2014-05-12T00:00:00.000,025,200033,1,,Serena Williams,R,175,USA,,1,11590,201492,,,Andrea Petkovic,R,180,GER,,28,1685,6-2 6-2,3,R32
2014-W-SL-FRA-01A-2014,French Open,Clay,128,G,2014-05-26T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,11590,202430,,WC,Alize Lim,R,,FRA,,135,458,6-2 6-1,3,R128
2014-W-SL-FRA-01A-2014,French Open,Clay,128,G,2014-05-26T00:00:00.000,065,202469,,,Garbine Muguruza,R,182,ESP,,35,1375,200033,1,,Serena Williams,R,175,USA,,1,11590,6-2 6-2,3,R64
2014-W-SL-GBR-01A-2014,Wimbledon,Grass,128,G,2014-06-23T00:00:00.000,097,201427,25,,Alize Cornet,R,173,FRA,,24,1995,200033,1,,Serena Williams,R,175,USA,,1,9660,1-6 6-3 6-4,3,R32
2014-W-SL-GBR-01A-2014,Wimbledon,Grass,128,G,2014-06-23T00:00:00.000,065,200033,1,,Serena Williams,R,175,USA,,1,9660,201541,,,Chanelle Scheepers,R,,RSA,,94,650,6-1 6-1,3,R64
2014-W-SL-GBR-01A-2014,Wimbledon,Grass,128,G,2014-06-23T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,9660,201588,,,Anna Tatishvili,R,171,GEO,,113,558,6-1 6-2,3,R128
2014-W-PR-USA-02A-2014,Stanford,Hard,28,P,2014-07-28T00:00:00.000,027,200033,1,,Serena Williams,R,175,USA,,1,9231,201493,3,,Angelique Kerber,L,173,GER,,8,4365,7-6(1) 6-3,3,F
2014-W-PR-USA-02A-2014,Stanford,Hard,28,P,2014-07-28T00:00:00.000,013,200033,1,,Serena Williams,R,175,USA,,1,9231,201662,,,Karolina Pliskova,R,184,CZE,,45,1130,7-5 6-2,3,R16
2014-W-PR-USA-02A-2014,Stanford,Hard,28,P,2014-07-28T00:00:00.000,025,200033,1,,Serena Williams,R,175,USA,,1,9231,201492,8,,Andrea Petkovic,R,180,GER,,18,2460,7-5 6-0,3,SF
2014-W-PR-USA-02A-2014,Stanford,Hard,28,P,2014-07-28T00:00:00.000,021,200033,1,,Serena Williams,R,175,USA,,1,9231,201421,5,,Ana Ivanovic,R,183,SRB,,11,3660,2-6 6-3 7-5,3,QF
2014-W-PR-CAN-01A-2014,Canadian Open,Hard,56,P,2014-08-04T00:00:00.000,053,200748,,,Venus Williams,R,185,USA,,26,1825,200033,1,,Serena Williams,R,175,USA,,1,9700,6-7(2) 6-2 6-3,3,SF
2014-W-PR-CAN-01A-2014,Canadian Open,Hard,56,P,2014-08-04T00:00:00.000,049,200033,1,,Serena Williams,R,175,USA,,1,9700,201496,11,,Caroline Wozniacki,R,177,DEN,,13,3050,4-6 7-5 7-5,3,QF
2014-W-PR-CAN-01A-2014,Canadian Open,Hard,56,P,2014-08-04T00:00:00.000,025,200033,1,,Serena Williams,R,175,USA,,1,9700,201325,,,Samantha Stosur,R,172,AUS,,21,2050,6-0 6-2,3,R32
2014-W-PR-CAN-01A-2014,Canadian Open,Hard,56,P,2014-08-04T00:00:00.000,041,200033,1,,Serena Williams,R,175,USA,,1,9700,201425,15,,Lucie Safarova,L,177,CZE,,17,2675,7-5 6-4,3,R16
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,2014-08-11T00:00:00.000,055,200033,1,,Serena Williams,R,175,USA,,1,9150,201421,9,,Ana Ivanovic,R,183,SRB,,11,3605,6-4 6-1,3,F
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,2014-08-11T00:00:00.000,041,200033,1,,Serena Williams,R,175,USA,,1,9150,201355,13,,Flavia Pennetta,R,172,ITA,,14,2970,6-2 6-2,3,R16
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,2014-08-11T00:00:00.000,049,200033,1,,Serena Williams,R,175,USA,,1,9150,201347,8,,Jelena Jankovic,R,177,SRB,,9,3900,6-1 6-3,3,QF
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,2014-08-11T00:00:00.000,025,200033,1,,Serena Williams,R,175,USA,,1,9150,201325,,,Samantha Stosur,R,172,AUS,,22,1985,7-6(7) 7-6(7),3,R32
2014-W-PR-USA-03A-2014,Cincinnati,Hard,56,P,2014-08-11T00:00:00.000,053,200033,1,,Serena Williams,R,175,USA,,1,9150,201496,12,,Caroline Wozniacki,R,177,DEN,,12,3130,2-6 6-2 6-4,3,SF
2014-W-SL-USA-01A-2014,US Open,Hard,128,G,2014-08-25T00:00:00.000,127,200033,1,,Serena Williams,R,175,USA,,1,9430,201496,10,,Caroline Wozniacki,R,177,DEN,,11,3165,6-3 6-3,3,F
2014-W-SL-USA-01A-2014,US Open,Hard,128,G,2014-08-25T00:00:00.000,113,200033,1,,Serena Williams,R,175,USA,,1,9430,201466,,,Kaia Kanepi,R,181,EST,,50,1030,6-3 6-3,3,R16
2014-W-SL-USA-01A-2014,US Open,Hard,128,G,2014-08-25T00:00:00.000,125,200033,1,,Serena Williams,R,175,USA,,1,9430,201505,17,,Ekaterina Makarova,L,178,RUS,,18,2565,6-1 6-3,3,SF
2014-W-SL-USA-01A-2014,US Open,Hard,128,G,2014-08-25T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,9430,203501,,WC,Taylor Townsend,L,,USA,,103,558,6-3 6-1,3,R128
2014-W-SL-USA-01A-2014,US Open,Hard,128,G,2014-08-25T00:00:00.000,121,200033,1,,Serena Williams,R,175,USA,,1,9430,201355,11,,Flavia Pennetta,R,172,ITA,,12,3121,6-3 6-2,3,QF
2014-W-SL-USA-01A-2014,US Open,Hard,128,G,2014-08-25T00:00:00.000,097,200033,1,,Serena Williams,R,175,USA,,1,9430,201478,,,Varvara Lepchenko,L,180,USA,,52,1007,6-3 6-3,3,R32
2014-W-SL-USA-01A-2014,US Open,Hard,128,G,2014-08-25T00:00:00.000,065,200033,1,,Serena Williams,R,175,USA,,1,9430,201447,,,Vania King,R,165,USA,,81,700,6-1 6-0,3,R64
2014-W-PR-CHN-01A-2014,Wuhan,Hard,56,P,2014-09-22T00:00:00.000,025,201427,,,Alize Cornet,R,173,FRA,,21,2010,200033,1,,Serena Williams,R,175,USA,,1,9430,5-6 RET,3,R32
2014-W-PM-CHN-01A-2014,Beijing,Hard,60,PM,2014-09-29T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,9430,201562,,Q,Silvia Soler Espinosa,R,,ESP,,70,795,7-5 6-2,3,R64
2014-W-PM-CHN-01A-2014,Beijing,Hard,60,PM,2014-09-29T00:00:00.000,045,200033,1,,Serena Williams,R,175,USA,,1,9430,201425,13,,Lucie Safarova,L,177,CZE,,15,2590,6-1 1-6 6-2,3,R16
2014-W-PM-CHN-01A-2014,Beijing,Hard,60,PM,2014-09-29T00:00:00.000,029,200033,1,,Serena Williams,R,175,USA,,1,9430,201450,,Q,Tsvetana Pironkova,R,180,BUL,,51,1035,6-2 6-3,3,R32
2014-W-PM-CHN-01A-2014,Beijing,Hard,60,PM,2014-09-29T00:00:00.000,053,201325,,,Samantha Stosur,R,172,AUS,,21,2045,200033,1,,Serena Williams,R,175,USA,,1,9430,DEF,3,QF
2014-W-WT-SIN-01A-2014,WTA Finals,Hard,4,W,2014-10-20T00:00:00.000,003,200033,1,,Serena Williams,R,175,USA,,1,7146,201594,4,,Simona Halep,R,168,ROU,,4,5403,6-3 6-0,3,F
2014-W-WT-SIN-01A-2014,WTA Finals,Hard,4,W,2014-10-20T00:00:00.000,296,200033,1,,Serena Williams,R,175,USA,,1,7146,202446,5,,Eugenie Bouchard,R,,CAN,,5,4523,6-1 6-1,3,RR
2014-W-WT-SIN-01A-2014,WTA Finals,Hard,4,W,2014-10-20T00:00:00.000,295,200033,1,,Serena Williams,R,175,USA,,1,7146,201421,7,,Ana Ivanovic,R,183,SRB,,7,4390,6-4 6-4,3,RR
2014-W-WT-SIN-01A-2014,WTA Finals,Hard,4,W,2014-10-20T00:00:00.000,001,200033,1,,Serena Williams,R,175,USA,,1,7146,201496,8,,Caroline Wozniacki,R,177,DEN,,8,4045,2-6 6-3 7-6(6),3,SF
2014-W-WT-SIN-01A-2014,WTA Finals,Hard,4,W,2014-10-20T00:00:00.000,297,201594,4,,Simona Halep,R,168,ROU,,4,5403,200033,1,,Serena Williams,R,175,USA,,1,7146,6-0 6-2,3,RR
2015-W-SL-AUS-01A-2015,Australian Open,Hard,128,G,2015-01-19T00:00:00.000,065,200033,1,,Serena Williams,R,175,USA,,1,8016,201329,,,Vera Zvonareva,R,172,RUS,,203,242,7-5 6-0,3,R64
2015-W-SL-AUS-01A-2015,Australian Open,Hard,128,G,2015-01-19T00:00:00.000,097,200033,1,,Serena Williams,R,175,USA,,1,8016,202494,26,,Elina Svitolina,R,174,UKR,,26,1780,4-6 6-2 6-0,3,R32
2015-W-SL-AUS-01A-2015,Australian Open,Hard,128,G,2015-01-19T00:00:00.000,121,200033,1,,Serena Williams,R,175,USA,,1,8016,201495,11,,Dominika Cibulkova,R,161,SVK,,10,3007,6-2 6-2,3,QF
2015-W-SL-AUS-01A-2015,Australian Open,Hard,128,G,2015-01-19T00:00:00.000,125,200033,1,,Serena Williams,R,175,USA,,1,8016,201619,,,Madison Keys,R,178,USA,,35,1390,7-6(5) 6-2,3,SF
